b,5965,1397,8374,6587,2757,6616,9614,968,8928,6597,0,0,0,0,0,0,0,0,0,0
e,2362,2114,3757,4590,4725,1818,2665,2311,2505,1926,2949,2425,9348,4206,2570,2848,8388,0,0,0
t,4394,6748,2114,9371,1205,2913,1550,7544,4622,282,2819,0,0,0,0,0,0,0,0,0
t,5667,279,1350,9614,5375,7318,5428,8168,173,7418,0,0,0,0,0,0,0,0,0,0
m,2117,8752,3390,6901,2353,2387,144,9559,0,0,0,0,0,0,0,0,0,0,0,0
e,7727,5121,7727,5121,3657,2737,2809,9379,4622,3081,9834,7616,99,6472,0,0,0,0,0,0
e,4290,2862,4290,2862,7643,4311,2737,7336,8009,9355,0,0,0,0,0,0,0,0,0,0
b,9965,2114,2401,7694,6587,262,9247,9399,773,378,0,0,0,0,0,0,0,0,0,0
m,4677,1796,5120,8500,2255,5306,2666,8629,5043,5216,773,0,0,0,0,0,0,0,0,0
b,6812,3409,3624,5334,2114,4937,5000,4945,5306,3630,6588,2020,0,0,0,0,0,0,0,0
b,3990,743,9614,2328,7427,7597,1397,9325,7726,2570,8384,4622,9013,4584,2943,8678,0,0,0,0
e,134,2835,9628,4622,8099,433,6157,4248,2377,1376,6882,3686,4375,0,0,0,0,0,0,0
b,9540,2157,7394,6582,7661,2417,9579,5306,2372,0,0,0,0,0,0,0,0,0,0,0
b,9087,3634,784,2846,9247,6211,5776,6515,0,0,0,0,0,0,0,0,0,0,0,0
t,4525,1688,2280,7427,9621,9614,8656,7310,510,0,0,0,0,0,0,0,0,0,0,0
e,1446,3390,9284,8290,2114,4790,9614,3265,2795,8752,9603,6891,3469,8576,7613,0,0,0,0,0
e,6704,4933,1301,993,4205,6689,2609,8678,4412,4375,3753,6271,7555,7122,4375,0,0,0,0,0
e,3575,8752,10038,6882,9497,5248,1397,1789,3390,4410,7555,3390,5453,0,0,0,0,0,0,0
e,2666,8405,3271,8405,3271,9824,1548,7710,5044,8830,0,0,0,0,0,0,0,0,0,0
b,6209,3074,6979,1389,1499,4081,2268,99,5980,6211,3488,6921,270,0,0,0,0,0,0,0
e,7727,5121,7727,5121,8742,4622,8715,4997,0,0,0,0,0,0,0,0,0,0,0,0
b,3925,1502,4070,3575,2384,7814,9992,3537,3588,4061,4662,2114,3861,0,0,0,0,0,0,0
t,6398,8290,2114,7356,8388,6539,1888,7982,5578,4622,1864,2362,2114,3757,4467,9154,0,0,0,0
b,5511,8505,2377,1474,10048,2157,7645,3469,2757,0,0,0,0,0,0,0,0,0,0,0
t,2158,3231,2570,968,9939,4987,3469,9914,6382,5043,2318,1048,6891,0,0,0,0,0,0,0
e,1120,413,5475,7193,5306,3390,542,1205,2737,2829,2757,1233,0,0,0,0,0,0,0,0
e,5822,8752,1300,8803,10154,5552,4205,5895,577,3610,4061,3390,3336,0,0,0,0,0,0,0
e,3390,9256,3635,5306,3390,3634,784,542,1205,0,0,0,0,0,0,0,0,0,0,0
b,2353,3074,7250,9614,5057,4205,4942,0,0,0,0,0,0,0,0,0,0,0,0,0
b,806,1912,2327,6597,9606,8752,8928,6597,9614,6714,3508,2173,0,0,0,0,0,0,0,0
b,4394,4514,9270,7122,4205,3202,9540,6630,0,0,0,0,0,0,0,0,0,0,0,0
e,7433,5336,128,4353,6382,4215,3731,4931,4934,0,0,0,0,0,0,0,0,0,0,0
m,5965,1397,5947,10130,6915,6579,1089,10177,7114,8907,6136,0,0,0,0,0,0,0,0,0
b,2173,9247,4622,599,8853,2377,5381,9196,8848,1463,7320,0,0,0,0,0,0,0,0,0
e,648,6903,3392,7418,4622,968,5046,2263,3390,3646,0,0,0,0,0,0,0,0,0,0
e,8276,783,5570,2570,9762,4250,2377,8678,7144,9614,2828,659,9713,9614,9320,0,0,0,0,0
e,6784,400,3591,7144,9614,8599,3757,6472,2737,7939,343,5306,1793,3176,0,0,0,0,0,0
t,9753,2114,2846,9103,659,5784,2737,3995,8752,2798,2570,1521,0,0,0,0,0,0,0,0
b,3972,7814,6692,3834,4081,2867,8716,1026,0,0,0,0,0,0,0,0,0,0,0,0
e,6777,8391,3426,8752,6632,2377,7995,1540,3096,4622,6802,0,0,0,0,0,0,0,0,0
e,4290,2862,3813,3611,9614,3576,2114,7336,2737,4985,9355,0,0,0,0,0,0,0,0,0
b,2173,5306,7214,773,3187,3236,4205,7304,8450,7320,5480,11,0,0,0,0,0,0,0,0
m,8204,6267,9614,6353,8823,6686,2570,3999,2882,2377,784,9704,7193,0,0,0,0,0,0,0
t,4937,5428,9564,8488,2719,5169,6587,127,2570,3757,6144,2795,0,0,0,0,0,0,0,0
e,5612,8290,3535,7555,6777,8391,2949,5321,9285,3772,6209,9628,4622,4007,0,0,0,0,0,0
e,7433,5336,7555,3310,8277,2924,5084,2377,1351,6382,2280,4622,3253,3912,0,0,0,0,0,0
b,6209,3074,78,6398,8605,8566,4205,8916,270,0,0,0,0,0,0,0,0,0,0,0
e,438,2568,9435,728,7193,9573,4178,2724,8910,9425,0,0,0,0,0,0,0,0,0,0
b,10066,2655,5912,6937,6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,7855,6891,7302,9614,809,9301,3390,7578,3702,0,0,0,0,0,0,0,0,0,0,0
b,5965,7597,3415,3866,9614,3289,4773,2114,1429,2481,4622,1397,7807,3508,0,0,0,0,0,0
e,8377,5966,8198,7555,739,3312,1092,3745,2924,7309,2401,0,0,0,0,0,0,0,0,0
e,9256,3635,5306,3390,3634,784,542,1205,0,0,0,0,0,0,0,0,0,0,0,0
b,5965,9497,1193,262,8428,968,3236,2377,3074,1002,659,5498,0,0,0,0,0,0,0,0
b,6209,3074,6979,1389,7532,4061,1540,6866,9247,0,0,0,0,0,0,0,0,0,0,0
e,3535,7555,6777,8391,3469,484,997,2570,4205,3390,5980,0,0,0,0,0,0,0,0,0
b,4489,260,8566,2570,8853,2377,9540,6686,2889,3119,0,0,0,0,0,0,0,0,0,0
b,8928,7193,5613,11,7120,378,8210,9614,2913,9473,0,0,0,0,0,0,0,0,0,0
m,8815,8752,6344,3040,8934,5521,7555,3708,1048,5152,4061,1147,0,0,0,0,0,0,0,0
b,6812,6979,1389,8853,10024,3177,9290,2280,4205,6979,1618,0,0,0,0,0,0,0,0,0
e,1197,4877,3781,4689,9614,8107,2737,8345,3935,2377,6555,9011,1010,0,0,0,0,0,0,0
e,7433,5336,7433,5336,78,128,415,5306,6711,6212,3176,0,0,0,0,0,0,0,0,0
t,7398,4484,2280,5306,8003,4622,7884,2581,1676,0,0,0,0,0,0,0,0,0,0,0
e,3535,3535,7555,6777,8391,9614,5321,9285,0,0,0,0,0,0,0,0,0,0,0,0
e,1919,9079,5341,1947,4622,2360,5945,8285,2114,4985,0,0,0,0,0,0,0,0,0,0
b,6245,9474,9719,8174,3772,1799,3757,618,9142,2757,0,0,0,0,0,0,0,0,0,0
b,6230,2441,2570,8508,9614,3289,7121,2803,362,6186,0,0,0,0,0,0,0,0,0,0
m,9614,4770,5790,9373,5144,9325,1298,1723,6891,2609,2362,2114,6063,0,0,0,0,0,0,0
e,3139,5171,7555,3390,6510,8752,784,7954,9429,0,0,0,0,0,0,0,0,0,0,0
e,7262,8659,9544,4816,6323,9544,10172,7017,0,0,0,0,0,0,0,0,0,0,0,0
e,131,3064,7241,4337,694,7356,9614,7701,3757,6212,0,0,0,0,0,0,0,0,0,0
e,6555,1369,8003,6348,9614,6686,3757,8771,9614,8217,3170,4215,8203,8024,0,0,0,0,0,0
b,6812,9458,8535,2570,2173,2789,9247,8702,5621,9123,2173,5974,0,0,0,0,0,0,0,0
e,2356,8051,2366,4061,98,4627,4215,9176,7757,6582,2108,6398,8678,0,0,0,0,0,0,0
b,6209,3074,2269,6979,1389,1042,9992,1499,4081,2268,99,3506,0,0,0,0,0,0,0,0
e,1548,7710,1548,7710,2114,1453,6717,208,4215,10118,0,0,0,0,0,0,0,0,0,0
b,3390,968,6587,5589,2737,1649,139,5747,2570,4215,10134,5655,9769,6582,0,0,0,0,0,0
e,4081,3114,2337,8476,3335,5116,6349,5043,6212,4205,3390,3586,0,0,0,0,0,0,0,0
e,7643,6294,5665,8178,450,5569,3794,8867,0,0,0,0,0,0,0,0,0,0,0,0
b,5607,7555,3918,6218,2377,7937,9279,2185,659,0,0,0,0,0,0,0,0,0,0,0
t,6812,9540,2181,2570,3136,3278,3210,8752,9672,0,0,0,0,0,0,0,0,0,0,0
b,5588,659,773,7597,7590,9614,4015,5031,10210,4205,9540,10066,0,0,0,0,0,0,0,0
m,918,9331,4938,4061,4888,5192,8066,7427,6209,0,0,0,0,0,0,0,0,0,0,0
b,8935,3405,8303,9614,7770,3390,9455,9259,4514,2114,11,0,0,0,0,0,0,0,0,0
b,784,2797,9906,5609,5306,4015,7544,5031,5258,0,0,0,0,0,0,0,0,0,0,0
b,8188,6587,7426,9696,68,5760,11,5284,0,0,0,0,0,0,0,0,0,0,0,0
e,543,9294,7779,4375,3390,7320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,9120,8018,2114,2178,7960,3474,4622,6869,7555,9590,6555,6582,3757,0,0,0,0,0,0,0
t,5965,773,6209,510,6717,7302,4622,2798,9753,2364,9614,2148,9860,4375,3390,9438,0,0,0,0
e,8046,8678,1301,5561,4837,8502,2114,3924,8198,110,6459,9495,8529,0,0,0,0,0,0,0
e,10065,8149,2114,9243,2377,7899,3427,5391,8229,6355,6389,4215,0,0,0,0,0,0,0,0
b,5965,1397,6804,8494,3595,817,8003,2160,6209,9540,8508,2583,0,0,0,0,0,0,0,0
e,10100,2274,2057,6208,4725,2280,2377,3063,0,0,0,0,0,0,0,0,0,0,0,0
t,9753,7629,2157,5009,5302,7700,9614,8599,586,7298,0,0,0,0,0,0,0,0,0,0
b,9540,262,1787,9524,5934,8566,10220,8616,1499,0,0,0,0,0,0,0,0,0,0,0
e,1351,6394,292,5224,7972,4858,7443,2570,3462,2395,8376,6398,0,0,0,0,0,0,0,0
t,1730,1022,3948,6267,2949,8244,3757,6615,5918,2148,1730,0,0,0,0,0,0,0,0,0
e,4377,1122,4377,1122,4848,306,7356,8500,2468,0,0,0,0,0,0,0,0,0,0,0
b,6921,7701,8818,4065,262,1787,8188,6773,9614,7925,0,0,0,0,0,0,0,0,0,0
b,6587,8752,2111,7661,9497,9123,7210,1587,4205,1250,4622,9123,5043,0,0,0,0,0,0,0
b,5933,2114,3704,4421,8384,2377,4094,7779,195,8752,1961,0,0,0,0,0,0,0,0,0
e,10061,4182,3863,6156,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b,6828,5790,5204,3842,9221,4501,4937,6245,2157,0,0,0,0,0,0,0,0,0,0,0
e,3390,9736,8752,7727,5121,2114,8442,5321,6539,2935,1990,3236,6278,0,0,0,0,0,0,0
e,6890,5294,6350,2377,8367,7436,3568,5391,3390,4667,0,0,0,0,0,0,0,0,0,0
t,4525,8272,2932,4622,9284,7784,4352,9934,9614,1035,4880,0,0,0,0,0,0,0,0,0
e,5068,3038,5068,3038,373,2656,9614,4957,7251,0,0,0,0,0,0,0,0,0,0,0
b,5144,2114,2781,2700,2114,6431,9090,3224,5065,2377,0,0,0,0,0,0,0,0,0,0
t,1531,6267,9614,3657,404,6389,5319,1298,2105,0,0,0,0,0,0,0,0,0,0,0
e,7664,4616,7664,4616,4511,6203,6497,3800,0,0,0,0,0,0,0,0,0,0,0,0
e,7322,8068,5431,7555,6777,8391,2114,7864,3657,2377,196,2267,6382,2935,0,0,0,0,0,0
b,6039,3849,3815,4778,3753,8932,1178,9614,2283,7164,0,0,0,0,0,0,0,0,0,0
e,5680,8205,2157,3753,9176,5466,1301,3390,2402,0,0,0,0,0,0,0,0,0,0,0
e,8357,7132,5100,1494,7905,357,3390,6193,663,5306,9371,4872,2570,968,0,0,0,0,0,0
b,5965,773,6587,1021,3772,659,1952,9653,1599,2157,5760,3018,0,0,0,0,0,0,0,0
m,2931,7001,3297,8644,1499,5049,2377,5043,8651,7210,0,0,0,0,0,0,0,0,0,0
b,2849,1442,5549,9495,7627,6582,7193,9395,5812,7445,0,0,0,0,0,0,0,0,0,0
e,438,531,2114,7194,9614,2148,5357,2377,10058,2570,3881,3040,7425,1178,0,0,0,0,0,0
m,5965,773,7728,4305,7142,5306,1117,1178,8912,6938,8582,0,0,0,0,0,0,0,0,0
e,5078,2570,3390,10136,6291,726,2114,968,6095,8945,8591,5048,2570,0,0,0,0,0,0,0
e,1135,4077,1135,4077,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t,5812,8629,7310,4987,130,530,684,30,270,1308,0,0,0,0,0,0,0,0,0,0
e,7555,1226,8015,1101,10144,5812,944,7162,4375,784,7338,9325,8853,0,0,0,0,0,0,0
e,6933,1347,8388,9614,7814,3753,3364,3846,3635,4622,6539,0,0,0,0,0,0,0,0,0
e,5043,8752,10065,8149,2114,2178,10209,2773,2377,7847,2114,10065,4757,5043,0,0,0,0,0,0
b,5965,773,6209,9256,6032,1902,3794,4036,2570,342,823,1178,0,0,0,0,0,0,0,0
e,4848,8276,8003,8244,2362,2643,8652,7485,5308,9940,2114,3136,3970,0,0,0,0,0,0,0
e,4809,537,4809,537,9614,5662,2311,4205,8772,0,0,0,0,0,0,0,0,0,0,0
e,5187,4213,7047,4712,2943,646,2311,8290,771,6582,5696,4081,0,0,0,0,0,0,0,0
e,8074,1096,7555,8302,4466,9754,5084,3300,6202,3390,9872,0,0,0,0,0,0,0,0,0
e,7727,5121,7727,5121,5321,1245,9967,6071,0,0,0,0,0,0,0,0,0,0,0,0
b,2729,7736,667,6619,2291,3757,6823,2570,3390,3231,2114,6605,0,0,0,0,0,0,0,0
e,6539,2363,7007,829,2737,2401,3497,0,0,0,0,0,0,0,0,0,0,0,0,0
b,6812,3409,3624,2677,2114,342,5306,7373,7925,6018,8752,5965,0,0,0,0,0,0,0,0
b,4627,6784,3390,8519,6032,5294,247,2114,4937,4205,532,2650,0,0,0,0,0,0,0,0
e,3390,4257,7555,4996,2222,2311,2507,2072,9962,6070,7389,0,0,0,0,0,0,0,0,0
m,691,7597,3976,8276,8003,1292,9614,3384,3794,3846,1511,8196,0,0,0,0,0,0,0,0
t,9384,4525,1605,9238,8290,7814,968,9158,2401,10000,0,0,0,0,0,0,0,0,0,0
e,4394,4054,6710,4334,2255,1487,4961,2114,6494,10197,0,0,0,0,0,0,0,0,0,0
b,9142,9135,5810,3131,8290,9817,6582,5918,517,0,0,0,0,0,0,0,0,0,0,0
b,3390,650,6587,2679,5912,4524,8752,1770,4395,2454,9614,0,0,0,0,0,0,0,0,0
e,8066,3390,7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,5587,184,5587,184,2114,120,1494,1216,206,0,0,0,0,0,0,0,0,0,0,0
e,8664,4648,5500,6095,4722,7555,9463,4061,6777,7555,7051,0,0,0,0,0,0,0,0,0
m,7193,9123,5499,5918,7088,2757,8875,3023,9906,1442,767,0,0,0,0,0,0,0,0,0
e,9332,2114,1649,68,9614,1446,8752,3390,968,9247,6539,1792,0,0,0,0,0,0,0,0
e,5965,1397,3264,9891,5405,5812,7282,927,4456,6293,5116,9962,0,0,0,0,0,0,0,0
t,2401,10172,8752,1531,2114,9242,7597,4329,6692,1928,0,0,0,0,0,0,0,0,0,0
b,6209,3074,7444,2185,3340,968,2666,2846,270,4205,4346,0,0,0,0,0,0,0,0,0
e,2666,6055,8816,8671,9310,8816,8671,2114,165,3720,0,0,0,0,0,0,0,0,0,0
e,5699,6717,208,2425,489,2570,2605,7149,0,0,0,0,0,0,0,0,0,0,0,0
t,8111,5376,163,8244,8384,4061,9091,581,2011,0,0,0,0,0,0,0,0,0,0,0
b,6210,2114,1723,3224,9614,2108,2666,6211,5888,0,0,0,0,0,0,0,0,0,0,0
m,4205,3390,4829,4622,1770,2191,5047,1433,5402,2157,1351,3469,1903,9614,0,0,0,0,0,0
b,1193,7555,1531,6348,7381,2956,7555,142,3757,8168,6717,7193,9352,4403,0,0,0,0,0,0
b,9546,7776,4375,9599,1700,6085,2737,1514,5613,0,0,0,0,0,0,0,0,0,0,0
e,6203,206,6882,6714,9933,2773,2183,5514,2183,0,0,0,0,0,0,0,0,0,0,0
t,8488,9188,298,659,8436,9444,9533,1261,4745,8488,2148,1564,0,0,0,0,0,0,0,0
b,6209,5402,2943,6587,8752,5186,6389,565,9008,0,0,0,0,0,0,0,0,0,0,0
b,5965,773,7098,2570,5122,8508,2737,4514,5306,7120,3508,4152,0,0,0,0,0,0,0,0
t,5965,7597,5294,359,9259,1670,6209,583,2033,4375,4622,4468,0,0,0,0,0,0,0,0
b,5965,1397,3918,2114,3178,9614,6327,4622,5090,2157,127,1101,2081,0,0,0,0,0,0,0
e,2464,10192,2464,10192,9259,6735,6088,5199,0,0,0,0,0,0,0,0,0,0,0,0
b,1945,8876,844,2377,1193,3867,10179,359,2959,0,0,0,0,0,0,0,0,0,0,0
b,7937,2650,7122,5654,5031,658,2377,10066,6793,6428,4412,0,0,0,0,0,0,0,0,0
m,3451,5741,5751,8752,9488,8270,1649,888,5555,8196,8629,7275,0,0,0,0,0,0,0,0
b,5965,1397,6209,4615,7188,9482,8214,8627,4061,1474,10048,7645,0,0,0,0,0,0,0,0
e,1721,4978,1721,4978,5072,4061,767,8185,3785,0,0,0,0,0,0,0,0,0,0,0
t,6209,510,736,7865,2943,6389,2929,8030,1938,7555,2157,0,0,0,0,0,0,0,0,0
b,4525,5294,5319,3595,2570,7460,2737,4144,2570,2846,773,0,0,0,0,0,0,0,0,0
e,7488,3469,3390,2402,2868,8752,8244,4205,659,0,0,0,0,0,0,0,0,0,0,0
e,5965,773,2586,2111,7226,2427,9256,9682,1397,9614,5391,6209,542,1205,0,0,0,0,0,0
b,6209,3074,6979,1389,3834,2377,1409,9181,6447,9614,5065,2789,0,0,0,0,0,0,0,0
e,9034,2015,8463,8244,3392,3921,2401,10172,0,0,0,0,0,0,0,0,0,0,0,0
e,7939,343,6773,9614,1676,5306,6777,8391,2114,2003,2570,2111,8618,8510,3390,0,0,0,0,0
e,1106,7619,7757,2114,2665,7555,3757,8100,755,4622,6431,0,0,0,0,0,0,0,0,0
b,5965,1397,9022,9614,536,2646,9614,993,4183,3100,0,0,0,0,0,0,0,0,0,0
b,6797,9142,2185,3340,4205,9279,2765,0,0,0,0,0,0,0,0,0,0,0,0,0
e,7757,8051,7068,8591,4241,5321,9614,4678,6205,0,0,0,0,0,0,0,0,0,0,0
b,3409,3624,2590,5306,7373,6588,2020,0,0,0,0,0,0,0,0,0,0,0,0,0
e,1271,3390,968,2311,8910,5248,3600,110,1761,2297,1562,7555,8700,0,0,0,0,0,0,0
b,6236,5613,9247,4249,9614,773,10053,9123,2377,9590,4678,6597,0,0,0,0,0,0,0,0
e,937,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e,7730,7638,7730,7638,7809,2468,7876,6692,0,0,0,0,0,0,0,0,0,0,0,0
e,9973,8771,7555,9465,6835,9614,3005,9325,8853,2570,5697,7672,0,0,0,0,0,0,0,0
m,9859,9800,6566,5987,6708,2401,9906,1703,5031,4215,0,0,0,0,0,0,0,0,0,0
b,5965,773,1627,2114,2211,2157,6896,2581,6796,4205,1918,0,0,0,0,0,0,0,0,0
t,9672,3779,968,3190,8752,10122,9274,338,0,0,0,0,0,0,0,0,0,0,0,0
e,278,908,278,908,2114,6623,6252,2280,0,0,0,0,0,0,0,0,0,0,0,0
e,109,3728,4064,4441,109,3728,3392,4213,3536,3317,0,0,0,0,0,0,0,0,0,0
b,4126,5588,2240,2922,9497,8853,3236,4191,9279,270,5208,0,0,0,0,0,0,0,0,0
e,630,9387,6582,3446,8567,7427,5921,4824,2114,1100,10017,4205,784,7338,0,0,0,0,0,0
b,305,3634,6735,2364,6382,4913,5980,0,0,0,0,0,0,0,0,0,0,0,0,0
e,4716,2203,9614,2425,3489,5787,2570,1692,8382,4584,5812,6582,8678,0,0,0,0,0,0,0
e,6008,3390,884,3720,4622,3380,2309,5306,6952,0,0,0,0,0,0,0,0,0,0,0
b,241,9599,7114,2377,6904,2913,1026,8752,6209,5381,1577,2570,10025,9614,1397,0,0,0,0,0
b,708,7226,9614,1540,4081,9497,9797,9123,2879,5307,0,0,0,0,0,0,0,0,0,0
e,5068,3038,4957,7251,5116,711,2855,7412,0,0,0,0,0,0,0,0,0,0,0,0
e,5496,8003,2404,4816,6581,7555,3757,120,433,4081,8629,3197,4848,1301,3757,0,0,0,0,0
e,7485,652,5466,8906,4778,7356,7047,9614,6355,206,3753,926,2570,7288,8752,0,0,0,0,0
e,10065,8149,2425,3757,8288,4205,1397,3828,2665,0,0,0,0,0,0,0,0,0,0,0
b,6921,7701,4065,3074,2027,6979,1618,6209,342,3506,0,0,0,0,0,0,0,0,0,0
m,9084,5043,6510,4061,6436,2570,7222,1164,0,0,0,0,0,0,0,0,0,0,0,0
b,4579,3145,4412,5588,1793,2570,4836,92,8752,10025,0,0,0,0,0,0,0,0,0,0
b,5965,773,3848,8820,2471,6202,3297,1362,1681,1493,2143,0,0,0,0,0,0,0,0,0
e,4320,2539,9590,9923,3253,3162,1101,3136,3970,0,0,0,0,0,0,0,0,0,0,0
e,4564,145,5294,6209,2737,2534,5327,9614,8388,7427,0,0,0,0,0,0,0,0,0,0
b,5965,1397,6209,9407,1255,9614,8721,7270,2114,7868,8313,0,0,0,0,0,0,0,0,0
b,3129,221,7587,9824,2943,9614,6587,8272,7426,0,0,0,0,0,0,0,0,0,0,0
t,7416,5732,2570,6193,8651,9614,3657,8436,9444,2377,4116,1824,8226,0,0,0,0,0,0,0
e,7193,8752,7488,6714,433,8488,2032,2311,8910,5248,3600,0,0,0,0,0,0,0,0,0
b,8260,2114,1326,5041,9614,3201,4799,3849,4071,9301,5810,0,0,0,0,0,0,0,0,0
b,5405,3074,11,4081,6581,8853,3506,2377,1637,507,8566,0,0,0,0,0,0,0,0,0
t,9384,5965,7597,9672,146,2570,1964,30,3136,9674,3210,0,0,0,0,0,0,0,0,0
b,8884,3177,6389,4792,2114,1540,6073,3813,4622,9975,0,0,0,0,0,0,0,0,0,0
e,3535,6777,8391,3779,3005,7418,6708,4205,3390,5980,5321,0,0,0,0,0,0,0,0,0
b,2978,9270,11,9399,378,4205,3340,8339,8035,6630,0,0,0,0,0,0,0,0,0,0
b,2114,3903,262,6204,9444,4751,3972,7239,817,1463,0,0,0,0,0,0,0,0,0,0
m,8027,6012,7625,3012,4061,8873,8027,1511,2570,8196,0,0,0,0,0,0,0,0,0,0
b,3766,7275,6587,1712,2260,9614,1271,7065,3470,0,0,0,0,0,0,0,0,0,0,0
t,9388,2576,3136,3063,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t,9290,6581,537,2114,5853,1832,8495,2307,4205,1022,3948,0,0,0,0,0,0,0,0,0
b,9540,9386,3999,9247,9614,8382,3187,3236,4205,7996,6630,0,0,0,0,0,0,0,0,0
b,5965,773,5803,4332,9614,3781,6209,8605,6714,5004,9123,4205,8630,5613,0,0,0,0,0,0
e,7204,968,5411,4943,6582,8739,1220,1328,832,400,3591,2114,8085,8085,0,0,0,0,0,0
b,5965,9497,6619,9614,4743,6676,2377,3849,6477,7528,2601,7788,0,0,0,0,0,0,0,0
b,9097,8384,6209,441,3781,7427,5161,9614,7120,9185,6211,8780,4208,1995,0,0,0,0,0,0
e,9397,1176,9397,10183,5306,6623,2114,4985,0,0,0,0,0,0,0,0,0,0,0,0
e,4699,3793,2570,7687,9614,2425,6496,3065,2271,9032,9478,2570,5827,5150,0,0,0,0,0,0
e,8945,9908,2114,4334,3785,1301,8118,7427,4215,9705,5306,1936,0,0,0,0,0,0,0,0
b,9321,6179,1463,6206,2377,8418,7814,8450,7427,3020,0,0,0,0,0,0,0,0,0,0
b,6209,3074,6979,1389,1499,4081,8888,4584,4027,574,9614,9247,0,0,0,0,0,0,0,0
e,3757,2800,3334,3390,4029,8290,5826,9614,9293,3757,2760,0,0,0,0,0,0,0,0,0
e,1763,7085,4453,6702,9614,3080,4061,6209,9590,6209,9145,6160,0,0,0,0,0,0,0,0
t,5073,8752,3020,10119,8895,5084,5420,8290,1301,5104,2570,2998,2021,0,0,0,0,0,0,0
b,1799,2114,1765,2157,5851,6587,8450,6337,1021,2148,410,773,0,0,0,0,0,0,0,0
e,8203,297,5057,2585,8752,3390,2358,8752,3390,8955,5988,1947,0,0,0,0,0,0,0,0
b,5965,773,10108,1857,9323,2570,8737,6536,0,0,0,0,0,0,0,0,0,0,0,0
e,5965,7597,6209,8852,5444,6312,4667,3139,5171,206,5306,2519,0,0,0,0,0,0,0,0
t,6274,1223,34,1734,3214,3297,5181,5790,479,0,0,0,0,0,0,0,0,0,0,0
b,6797,9142,659,4205,6209,6278,1425,4081,8296,3406,0,0,0,0,0,0,0,0,0,0
b,6797,2173,4205,5625,4081,7304,5402,5898,1463,1995,0,0,0,0,0,0,0,0,0,0
e,8460,6784,9662,3985,314,1448,7181,3390,10025,9304,3176,0,0,0,0,0,0,0,0,0
m,7414,2335,202,10146,7419,3451,2148,3114,4622,6891,5737,1045,0,0,0,0,0,0,0,0
e,1520,8388,574,4215,8359,9416,2737,3390,2133,2570,2399,3938,253,0,0,0,0,0,0,0
e,6020,8353,6020,176,1042,3921,373,0,0,0,0,0,0,0,0,0,0,0,0,0
b,6812,6194,3562,5307,3757,1395,9106,5065,4622,9540,2114,2650,9240,0,0,0,0,0,0,0
b,5965,773,6209,3849,5043,9267,4205,743,8928,1074,0,0,0,0,0,0,0,0,0,0
t,6209,1832,8495,8193,9614,2610,2570,9703,4205,1021,7883,0,0,0,0,0,0,0,0,0
e,1206,7032,8945,9908,5345,3757,1133,8752,4852,0,0,0,0,0,0,0,0,0,0,0
b,6921,7701,6979,1389,1681,659,2377,6209,750,270,7465,9142,8605,0,0,0,0,0,0,0
e,2156,7983,1487,3419,5407,9614,8337,6389,8245,4190,6510,0,0,0,0,0,0,0,0,0
b,5965,773,6209,2444,10117,7779,659,1557,2570,1178,8752,4065,1580,0,0,0,0,0,0,0
t,4525,2949,7629,1723,1649,623,2609,6891,3469,1778,0,0,0,0,0,0,0,0,0,0
b,5405,5697,9240,5099,2570,5199,7198,9614,8191,5853,7165,1577,0,0,0,0,0,0,0,0
m,767,8525,8488,4385,7063,2262,5499,0,0,0,0,0,0,0,0,0,0,0,0,0
e,7068,8591,4434,884,4484,8051,3757,3114,463,0,0,0,0,0,0,0,0,0,0,0
b,5965,773,5937,2114,267,3845,1159,7773,9740,0,0,0,0,0,0,0,0,0,0,0
b,7873,2157,8899,1026,4205,8795,9270,1411,1048,6107,0,0,0,0,0,0,0,0,0,0
e,8375,5514,944,6108,9973,8771,7555,9465,6835,8244,3390,4077,0,0,0,0,0,0,0,0
t,4529,4879,7427,9850,9590,9540,9985,5797,0,0,0,0,0,0,0,0,0,0,0,0
e,3310,8277,1509,1844,615,3464,1761,8752,10065,8149,2114,9785,0,0,0,0,0,0,0,0
b,4126,5588,453,8702,2631,8570,2922,2268,8853,3236,0,0,0,0,0,0,0,0,0,0
e,7418,3131,3757,5531,5167,3005,6440,1042,659,2570,5534,2377,143,0,0,0,0,0,0,0
e,7193,7021,7783,9973,8771,4991,2570,3462,6298,2377,6555,7643,0,0,0,0,0,0,0,0
b,5965,1397,9540,2114,3582,3282,8832,8303,8110,2924,7351,4327,4622,4514,0,0,0,0,0,0
e,6187,4949,5547,2570,7017,7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b,3153,2882,9614,3289,5365,5266,4084,2384,8155,2531,0,0,0,0,0,0,0,0,0,0
t,6496,2114,968,5132,9084,3757,3575,7841,4622,8704,1429,0,0,0,0,0,0,0,0,0
t,3837,9511,106,9614,2148,3757,6440,3822,4584,4848,817,8003,2148,7643,3390,0,0,0,0,0
